# Reference Number = 2408 Incident Particle: neutron  imodel=1 Target: Z= 91 A= 232 Ef = -6.040
# En(MeV) DWV/w        DWVsym/w       DW>/w         DW</w            w         DWS/wd           wd         DWvso/wso       wso
 64.000  1.371529      1.155624     0.2827849     -.6687972E-01  5.365095     -.7278567      4.863997      2.284406     -.4985117    
 65.000  1.354993      1.139357     0.2823378     -.6670115E-01  5.452251     -.7415863      4.803391      2.252249     -.5104875    
 66.000  1.338957      1.123541     0.2819537     -.6653780E-01  5.538502     -.7553043      4.743397      2.220985     -.5225209    
 67.000  1.323400      1.108159     0.2816301     -.6638903E-01  5.623839     -.7690144      4.684019      2.190578     -.5346090    
 68.000  1.308302      1.093192     0.2813646     -.6625421E-01  5.708252     -.7827197      4.625259      2.160991     -.5467484    
 69.000  1.293646      1.078623     0.2811550     -.6613277E-01  5.791733     -.7964236      4.567119      2.132194     -.5589363    
 70.000  1.279413      1.064438     0.2809991     -.6602416E-01  5.874275     -.8101292      4.509600      2.104153     -.5711695    
 71.000  1.265589      1.050622     0.2808949     -.6592786E-01  5.955872     -.8238395      4.452703      2.076841     -.5834451    
 72.000  1.252156      1.037159     0.2808405     -.6584339E-01  6.036520     -.8375575      4.396427      2.050228     -.5957602    
 73.000  1.239101      1.024037     0.2808339     -.6577026E-01  6.116216     -.8512860      4.340772      2.024289     -.6081118    
 74.000  1.226409      1.011243     0.2808735     -.6570805E-01  6.194957     -.8650278      4.285736      1.998998     -.6204972    
 75.000  1.214066     0.9987649     0.2809577     -.6565632E-01  6.272743     -.8787855      4.231318      1.974331     -.6329134    
 76.000  1.202061     0.9865908     0.2810848     -.6561467E-01  6.349572     -.8925619      4.177516      1.950266     -.6453577    
 77.000  1.190380     0.9747099     0.2812533     -.6558272E-01  6.425445     -.9063593      4.124328      1.926780     -.6578275    
 78.000  1.179014     0.9631117     0.2814619     -.6556011E-01  6.500364     -.9201803      4.071750      1.903853     -.6703200    
 79.000  1.167949     0.9517864     0.2817091     -.6554649E-01  6.574331     -.9340274      4.019780      1.881466     -.6828326    
 80.000  1.157176     0.9407242     0.2819937     -.6554153E-01  6.647349     -.9479027      3.968414      1.859598     -.6953626    
 81.000  1.146686     0.9299163     0.2823144     -.6554491E-01  6.719420     -.9618088      3.917649      1.838233     -.7079077    
 82.000  1.136468     0.9193539     0.2826701     -.6555634E-01  6.790549     -.9757477      3.867481      1.817354     -.7204653    
 83.000  1.126513     0.9090287     0.2830596     -.6557552E-01  6.860742     -.9897218      3.817905      1.796943     -.7330329    
 84.000  1.116813     0.8989329     0.2834818     -.6560219E-01  6.930002     -1.003733      3.768919      1.776986     -.7456081    
 85.000  1.107359     0.8890589     0.2839358     -.6563607E-01  6.998336     -1.017784      3.720517      1.757467     -.7581887    
 86.000  1.098143     0.8793994     0.2844205     -.6567692E-01  7.065750     -1.031876      3.672694      1.738373     -.7707723    
 87.000  1.089158     0.8699475     0.2849350     -.6572450E-01  7.132251     -1.046012      3.625447      1.719689     -.7833566    
 88.000  1.080397     0.8606967     0.2854784     -.6577857E-01  7.197845     -1.060193      3.578770      1.701402     -.7959394    
 89.000  1.071852     0.8516406     0.2860499     -.6583892E-01  7.262540     -1.074422      3.532659      1.683500     -.8085187    
 90.000  1.063516     0.8427730     0.2866486     -.6590534E-01  7.326344     -1.088700      3.487109      1.665971     -.8210922    
 91.000  1.055384     0.8340882     0.2872736     -.6597763E-01  7.389265     -1.103030      3.442114      1.648803     -.8336579    
 92.000  1.047449     0.8255806     0.2879244     -.6605558E-01  7.451311     -1.117413      3.397670      1.631985     -.8462139    
